ID,datetime,province,new_cases,cumulative_cases,type,reference
22927,2021-04-12T02:33:00Z,Sindh,376,269126,INFECTED,http://covid.gov.pk/
22928,2021-04-12T02:33:00Z,Balochistan,80,20321,INFECTED,http://covid.gov.pk/
22929,2021-04-12T04:00:01.107865Z,AJK,4,403,DECEASED,http://covid.gov.pk/
22930,2021-04-12T04:00:01.145693Z,AJK,111,12021,RECOVERED,http://covid.gov.pk/
22931,2021-04-12T04:00:01.156649Z,Balochistan,45,19375,RECOVERED,http://covid.gov.pk/
22932,2021-04-12T04:00:01.174159Z,Islamabad,4,611,DECEASED,http://covid.gov.pk/
22934,2021-04-12T04:00:01.214517Z,Islamabad,606,52904,RECOVERED,http://covid.gov.pk/
22936,2021-04-12T04:00:01.381438Z,KPK,33,2651,DECEASED,http://covid.gov.pk/
22937,2021-04-12T04:00:01.388965Z,KPK,627,83852,RECOVERED,http://covid.gov.pk/
22938,2021-04-12T04:00:01.395195Z,Punjab,16,6988,DECEASED,http://covid.gov.pk/
22939,2021-04-12T04:00:01.401628Z,Punjab,1592,203960,RECOVERED,http://covid.gov.pk/
22940,2021-04-12T04:00:01.408828Z,Sindh,154,257804,RECOVERED,http://covid.gov.pk/
22941,2021-04-13T02:28:00Z,AJK,93,14687,INFECTED,http://covid.gov.pk/
22942,2021-04-13T02:28:00Z,Islamabad,603,66983,INFECTED,http://covid.gov.pk/
22944,2021-04-13T02:28:00Z,KPK,680,100275,INFECTED,http://covid.gov.pk/
22945,2021-04-13T02:28:00Z,,3,5130,INFECTED,http://covid.gov.pk/
22946,2021-04-13T02:28:00Z,Punjab,2515,252974,INFECTED,http://covid.gov.pk/
22947,2021-04-13T02:28:00Z,Sindh,348,269474,INFECTED,http://covid.gov.pk/
22948,2021-04-13T02:28:00Z,Balochistan,76,20397,INFECTED,http://covid.gov.pk/
22949,2021-04-13T04:00:01.194688Z,AJK,4,407,DECEASED,http://covid.gov.pk/
22950,2021-04-13T04:00:01.232699Z,AJK,96,12117,RECOVERED,http://covid.gov.pk/
22951,2021-04-13T04:00:01.239485Z,Balochistan,2,217,DECEASED,http://covid.gov.pk/
22952,2021-04-13T04:00:01.261669Z,Balochistan,22,19397,RECOVERED,http://covid.gov.pk/
22953,2021-04-13T04:00:01.281516Z,,9,4928,RECOVERED,http://covid.gov.pk/
22954,2021-04-13T04:00:01.288005Z,Islamabad,6,617,DECEASED,http://covid.gov.pk/
22956,2021-04-13T04:00:01.327682Z,Islamabad,537,53441,RECOVERED,http://covid.gov.pk/
22958,2021-04-13T04:00:01.442015Z,KPK,32,2683,DECEASED,http://covid.gov.pk/
22959,2021-04-13T04:00:01.448890Z,KPK,670,84522,RECOVERED,http://covid.gov.pk/
22960,2021-04-13T04:00:01.454825Z,Punjab,74,7062,DECEASED,http://covid.gov.pk/
22961,2021-04-13T04:00:01.461612Z,Punjab,1952,205912,RECOVERED,http://covid.gov.pk/
22962,2021-04-13T04:00:01.469739Z,Sindh,146,257950,RECOVERED,http://covid.gov.pk/
22963,2021-04-14T04:00:01.141152Z,AJK,3,410,DECEASED,http://covid.gov.pk/
22964,2021-04-14T04:00:01.195168Z,AJK,104,12221,RECOVERED,http://covid.gov.pk/
22965,2021-04-14T04:00:01.205200Z,Balochistan,2,219,DECEASED,http://covid.gov.pk/
22966,2021-04-14T04:00:01.212785Z,Balochistan,38,19435,RECOVERED,http://covid.gov.pk/
22967,2021-04-14T04:00:01.225692Z,,5,4933,RECOVERED,http://covid.gov.pk/
22968,2021-04-14T04:00:01.232797Z,Islamabad,2,619,DECEASED,http://covid.gov.pk/
22970,2021-04-14T04:00:01.547831Z,Islamabad,520,53961,RECOVERED,http://covid.gov.pk/
22972,2021-04-14T04:00:01.736861Z,KPK,49,2732,DECEASED,http://covid.gov.pk/
22973,2021-04-14T04:00:01.744760Z,KPK,701,85223,RECOVERED,http://covid.gov.pk/
22974,2021-04-14T04:00:01.751200Z,Punjab,79,7141,DECEASED,http://covid.gov.pk/
22975,2021-04-14T04:00:01.761192Z,Punjab,1694,207606,RECOVERED,http://covid.gov.pk/
22976,2021-04-14T04:00:01.768800Z,Sindh,583,258533,RECOVERED,http://covid.gov.pk/
22977,2021-04-14T03:49:00Z,AJK,150,14837,INFECTED,http://covid.gov.pk/
22978,2021-04-14T03:49:00Z,Islamabad,508,67491,INFECTED,http://covid.gov.pk/
22980,2021-04-14T03:49:00Z,KPK,770,101045,INFECTED,http://covid.gov.pk/
22981,2021-04-14T03:49:00Z,,10,5140,INFECTED,http://covid.gov.pk/
22982,2021-04-14T03:49:00Z,Punjab,2597,255571,INFECTED,http://covid.gov.pk/
22983,2021-04-14T03:49:00Z,Sindh,366,269840,INFECTED,http://covid.gov.pk/
22984,2021-04-14T03:49:00Z,Balochistan,102,20499,INFECTED,http://covid.gov.pk/
22985,2021-04-15T03:06:00Z,AJK,141,14978,INFECTED,http://covid.gov.pk/
22986,2021-04-15T03:06:00Z,Islamabad,575,68066,INFECTED,http://covid.gov.pk/
22988,2021-04-15T03:06:00Z,KPK,1245,102290,INFECTED,http://covid.gov.pk/
22989,2021-04-15T03:06:00Z,,13,5153,INFECTED,http://covid.gov.pk/
22990,2021-04-15T03:06:00Z,Punjab,2870,258441,INFECTED,http://covid.gov.pk/
22991,2021-04-15T03:06:00Z,Sindh,470,270310,INFECTED,http://covid.gov.pk/
22992,2021-04-15T03:06:00Z,Balochistan,81,20580,INFECTED,http://covid.gov.pk/
22993,2021-04-15T04:00:01.157645Z,AJK,10,420,DECEASED,http://covid.gov.pk/
22994,2021-04-15T04:00:01.167669Z,AJK,130,12351,RECOVERED,http://covid.gov.pk/
22995,2021-04-15T04:00:01.174598Z,Balochistan,2,221,DECEASED,http://covid.gov.pk/
22996,2021-04-15T04:00:01.181175Z,Balochistan,38,19473,RECOVERED,http://covid.gov.pk/
22997,2021-04-15T04:00:01.191993Z,,3,4936,RECOVERED,http://covid.gov.pk/
22998,2021-04-15T04:00:01.198594Z,Islamabad,6,625,DECEASED,http://covid.gov.pk/
23000,2021-04-15T04:00:01.238844Z,Islamabad,641,54602,RECOVERED,http://covid.gov.pk/
23002,2021-04-15T04:00:01.463461Z,KPK,29,2761,DECEASED,http://covid.gov.pk/
23003,2021-04-15T04:00:01.470848Z,KPK,1308,86531,RECOVERED,http://covid.gov.pk/
23004,2021-04-15T04:00:01.476941Z,Punjab,68,7209,DECEASED,http://covid.gov.pk/
23005,2021-04-15T04:00:01.484535Z,Punjab,2154,209760,RECOVERED,http://covid.gov.pk/
23006,2021-04-15T04:00:01.492143Z,Sindh,466,258999,RECOVERED,http://covid.gov.pk/
23007,2021-04-16T04:00:01.259008Z,AJK,3,423,DECEASED,http://covid.gov.pk/
23008,2021-04-16T04:00:01.311040Z,AJK,136,12487,RECOVERED,http://covid.gov.pk/
23009,2021-04-16T04:00:01.319347Z,Balochistan,1,222,DECEASED,http://covid.gov.pk/
23010,2021-04-16T04:00:01.326192Z,Balochistan,69,19542,RECOVERED,http://covid.gov.pk/
23011,2021-04-16T04:00:01.346143Z,,15,4951,RECOVERED,http://covid.gov.pk/
23012,2021-04-16T04:00:01.353659Z,Islamabad,1,626,DECEASED,http://covid.gov.pk/
23014,2021-04-16T04:00:01.747288Z,Islamabad,620,55222,RECOVERED,http://covid.gov.pk/
23016,2021-04-16T04:00:02.004324Z,KPK,35,2796,DECEASED,http://covid.gov.pk/
23017,2021-04-16T04:00:02.012820Z,KPK,789,87320,RECOVERED,http://covid.gov.pk/
23018,2021-04-16T04:00:02.018938Z,Punjab,62,7271,DECEASED,http://covid.gov.pk/
23019,2021-04-16T04:00:02.027165Z,Punjab,2105,211865,RECOVERED,http://covid.gov.pk/
23020,2021-04-16T04:00:02.034860Z,Sindh,389,259388,RECOVERED,http://covid.gov.pk/
23021,2021-04-16T03:57:00Z,AJK,159,15137,INFECTED,http://covid.gov.pk/
23022,2021-04-16T03:57:00Z,Islamabad,599,68665,INFECTED,http://covid.gov.pk/
23024,2021-04-16T03:57:00Z,KPK,1129,103419,INFECTED,http://covid.gov.pk/
23025,2021-04-16T03:57:00Z,,10,5163,INFECTED,http://covid.gov.pk/
23026,2021-04-16T03:57:00Z,Punjab,2732,261173,INFECTED,http://covid.gov.pk/
23027,2021-04-16T03:57:00Z,Sindh,653,270963,INFECTED,http://covid.gov.pk/
23028,2021-04-16T03:57:00Z,Balochistan,82,20662,INFECTED,http://covid.gov.pk/
23029,2021-04-17T03:44:00Z,AJK,167,15304,INFECTED,http://covid.gov.pk/
23030,2021-04-17T03:44:00Z,Islamabad,241,68906,INFECTED,http://covid.gov.pk/
23032,2021-04-17T03:44:00Z,KPK,1061,104480,INFECTED,http://covid.gov.pk/
23033,2021-04-17T03:44:00Z,,11,5174,INFECTED,http://covid.gov.pk/
23034,2021-04-17T03:44:00Z,Punjab,2837,264010,INFECTED,http://covid.gov.pk/
23035,2021-04-17T03:44:00Z,Sindh,561,271524,INFECTED,http://covid.gov.pk/
23036,2021-04-17T03:44:00Z,Balochistan,98,20760,INFECTED,http://covid.gov.pk/
23037,2021-04-17T04:00:01.140662Z,AJK,5,428,DECEASED,http://covid.gov.pk/
23038,2021-04-17T04:00:01.332305Z,AJK,137,12624,RECOVERED,http://covid.gov.pk/
23039,2021-04-17T04:00:01.342801Z,Balochistan,1,223,DECEASED,http://covid.gov.pk/
23040,2021-04-17T04:00:01.348886Z,Balochistan,68,19610,RECOVERED,http://covid.gov.pk/
23041,2021-04-17T04:00:01.361540Z,,16,4967,RECOVERED,http://covid.gov.pk/
23042,2021-04-17T04:00:01.367448Z,Islamabad,5,631,DECEASED,http://covid.gov.pk/
23044,2021-04-17T04:00:01.441290Z,Islamabad,606,55828,RECOVERED,http://covid.gov.pk/
23046,2021-04-17T04:00:01.586471Z,KPK,36,2832,DECEASED,http://covid.gov.pk/
23047,2021-04-17T04:00:01.594834Z,KPK,919,88239,RECOVERED,http://covid.gov.pk/
23048,2021-04-17T04:00:01.602972Z,Punjab,62,7333,DECEASED,http://covid.gov.pk/
23049,2021-04-17T04:00:01.609954Z,Punjab,2031,213896,RECOVERED,http://covid.gov.pk/
23050,2021-04-17T04:00:01.619697Z,Sindh,404,259792,RECOVERED,http://covid.gov.pk/
23051,2021-04-18T04:10:00Z,AJK,220,15524,INFECTED,http://covid.gov.pk/
23052,2021-04-18T04:10:00Z,Islamabad,650,69556,INFECTED,http://covid.gov.pk/
23054,2021-04-18T04:10:00Z,KPK,958,105438,INFECTED,http://covid.gov.pk/
23055,2021-04-18T04:10:00Z,,2,5176,INFECTED,http://covid.gov.pk/
23056,2021-04-18T04:10:00Z,Punjab,3562,267572,INFECTED,http://covid.gov.pk/
23057,2021-04-18T04:10:00Z,Sindh,673,272197,INFECTED,http://covid.gov.pk/
23058,2021-04-18T04:10:00Z,Balochistan,62,20822,INFECTED,http://covid.gov.pk/
23059,2021-04-18T05:00:01.166037Z,AJK,5,433,DECEASED,http://covid.gov.pk/
23060,2021-04-18T05:00:01.190247Z,AJK,151,12775,RECOVERED,http://covid.gov.pk/
23061,2021-04-18T05:00:01.199038Z,Balochistan,19,19629,RECOVERED,http://covid.gov.pk/
23062,2021-04-18T05:00:01.207120Z,,1,4968,RECOVERED,http://covid.gov.pk/
23063,2021-04-18T05:00:01.213033Z,Islamabad,5,636,DECEASED,http://covid.gov.pk/
23065,2021-04-18T05:00:01.266762Z,Islamabad,571,56399,RECOVERED,http://covid.gov.pk/
23067,2021-04-18T05:00:01.481853Z,KPK,35,2867,DECEASED,http://covid.gov.pk/
23068,2021-04-18T05:00:01.492069Z,KPK,1114,89353,RECOVERED,http://covid.gov.pk/
23069,2021-04-18T05:00:01.498598Z,Punjab,97,7430,DECEASED,http://covid.gov.pk/
23070,2021-04-18T05:00:01.505036Z,Punjab,2341,216237,RECOVERED,http://covid.gov.pk/
23071,2021-04-18T05:00:01.512491Z,Sindh,330,260122,RECOVERED,http://covid.gov.pk/
23072,2021-04-19T03:33:00Z,AJK,145,15669,INFECTED,http://covid.gov.pk/
23073,2021-04-19T03:33:00Z,Islamabad,523,70079,INFECTED,http://covid.gov.pk/
23075,2021-04-19T03:33:00Z,KPK,1062,106500,INFECTED,http://covid.gov.pk/
23076,2021-04-19T03:33:00Z,,6,5182,INFECTED,http://covid.gov.pk/
23077,2021-04-19T03:33:00Z,Punjab,2766,270338,INFECTED,http://covid.gov.pk/
23078,2021-04-19T03:33:00Z,Sindh,532,272729,INFECTED,http://covid.gov.pk/
23079,2021-04-19T03:33:00Z,Balochistan,118,20940,INFECTED,http://covid.gov.pk/
23080,2021-04-19T04:00:01.127452Z,AJK,6,439,DECEASED,http://covid.gov.pk/
23081,2021-04-19T04:00:01.143689Z,AJK,133,12908,RECOVERED,http://covid.gov.pk/
23082,2021-04-19T04:00:01.151151Z,Balochistan,135,19764,RECOVERED,http://covid.gov.pk/
23083,2021-04-19T04:00:01.161062Z,,3,4971,RECOVERED,http://covid.gov.pk/
23084,2021-04-19T04:00:01.166908Z,Islamabad,6,642,DECEASED,http://covid.gov.pk/
23086,2021-04-19T04:00:01.214202Z,Islamabad,406,56805,RECOVERED,http://covid.gov.pk/
23088,2021-04-19T04:00:01.387490Z,KPK,32,2899,DECEASED,http://covid.gov.pk/
23089,2021-04-19T04:00:01.394306Z,KPK,634,89987,RECOVERED,http://covid.gov.pk/
23090,2021-04-19T04:00:01.400109Z,Punjab,27,7457,DECEASED,http://covid.gov.pk/
23091,2021-04-19T04:00:01.405727Z,Punjab,1845,218082,RECOVERED,http://covid.gov.pk/
23092,2021-04-19T04:00:01.412777Z,Sindh,206,260328,RECOVERED,http://covid.gov.pk/
23093,2021-04-20T03:40:00Z,AJK,72,15741,INFECTED,http://covid.gov.pk/
23094,2021-04-20T03:40:00Z,Islamabad,530,70609,INFECTED,http://covid.gov.pk/
23096,2021-04-20T03:40:00Z,KPK,809,107309,INFECTED,http://covid.gov.pk/
23097,2021-04-20T03:40:00Z,,9,5191,INFECTED,http://covid.gov.pk/
23098,2021-04-20T03:40:00Z,Punjab,3228,273566,INFECTED,http://covid.gov.pk/
23099,2021-04-20T03:40:00Z,Sindh,737,273466,INFECTED,http://covid.gov.pk/
23100,2021-04-20T03:40:00Z,Balochistan,60,21000,INFECTED,http://covid.gov.pk/
23101,2021-04-20T04:00:01.146009Z,AJK,3,442,DECEASED,http://covid.gov.pk/
23102,2021-04-20T04:00:01.156852Z,AJK,115,13023,RECOVERED,http://covid.gov.pk/
23103,2021-04-20T04:00:01.163522Z,Balochistan,2,225,DECEASED,http://covid.gov.pk/
23104,2021-04-20T04:00:01.169601Z,Balochistan,48,19812,RECOVERED,http://covid.gov.pk/
23105,2021-04-20T04:00:01.177339Z,,19,4990,RECOVERED,http://covid.gov.pk/
23106,2021-04-20T04:00:01.183160Z,Islamabad,3,645,DECEASED,http://covid.gov.pk/
23108,2021-04-20T04:00:01.223827Z,Islamabad,511,57316,RECOVERED,http://covid.gov.pk/
23110,2021-04-20T04:00:01.333864Z,KPK,21,2920,DECEASED,http://covid.gov.pk/
23111,2021-04-20T04:00:01.341106Z,KPK,811,90798,RECOVERED,http://covid.gov.pk/
23112,2021-04-20T04:00:01.347301Z,Punjab,104,7561,DECEASED,http://covid.gov.pk/
23113,2021-04-20T04:00:01.353342Z,Punjab,2432,220514,RECOVERED,http://covid.gov.pk/
23114,2021-04-20T04:00:01.361861Z,Sindh,350,260678,RECOVERED,http://covid.gov.pk/
23115,2021-04-21T03:20:00Z,AJK,132,15873,INFECTED,http://covid.gov.pk/
23116,2021-04-21T03:20:00Z,Islamabad,375,70984,INFECTED,http://covid.gov.pk/
23118,2021-04-21T03:20:00Z,KPK,1153,108462,INFECTED,http://covid.gov.pk/
23119,2021-04-21T03:20:00Z,,13,5204,INFECTED,http://covid.gov.pk/
23120,2021-04-21T03:20:00Z,Punjab,2969,276535,INFECTED,http://covid.gov.pk/
23121,2021-04-21T03:20:00Z,Sindh,730,274196,INFECTED,http://covid.gov.pk/
23122,2021-04-21T03:20:00Z,Balochistan,127,21127,INFECTED,http://covid.gov.pk/
23123,2021-04-21T04:00:01.222347Z,AJK,4,446,DECEASED,http://covid.gov.pk/
23124,2021-04-21T04:00:01.255826Z,AJK,150,13173,RECOVERED,http://covid.gov.pk/
23125,2021-04-21T04:00:01.264454Z,Balochistan,85,19897,RECOVERED,http://covid.gov.pk/
23126,2021-04-21T04:00:01.275915Z,,7,4997,RECOVERED,http://covid.gov.pk/
23127,2021-04-21T04:00:01.282643Z,Islamabad,4,649,DECEASED,http://covid.gov.pk/
23129,2021-04-21T04:00:01.340645Z,Islamabad,315,57631,RECOVERED,http://covid.gov.pk/
23131,2021-04-21T04:00:01.442731Z,KPK,33,2953,DECEASED,http://covid.gov.pk/
23132,2021-04-21T04:00:01.449648Z,KPK,1042,91840,RECOVERED,http://covid.gov.pk/
23133,2021-04-21T04:00:01.455723Z,Punjab,103,7664,DECEASED,http://covid.gov.pk/
23134,2021-04-21T04:00:01.461576Z,Punjab,3515,224029,RECOVERED,http://covid.gov.pk/
23135,2021-04-21T04:00:01.469134Z,Sindh,374,261052,RECOVERED,http://covid.gov.pk/
23136,2021-04-22T02:24:00Z,AJK,153,16026,INFECTED,http://covid.gov.pk/
23137,2021-04-22T02:24:00Z,Islamabad,549,71533,INFECTED,http://covid.gov.pk/
23139,2021-04-22T02:24:00Z,KPK,1242,109704,INFECTED,http://covid.gov.pk/
23140,2021-04-22T02:24:00Z,,11,5215,INFECTED,http://covid.gov.pk/
23141,2021-04-22T02:24:00Z,Punjab,2902,279437,INFECTED,http://covid.gov.pk/
23142,2021-04-22T02:24:00Z,Sindh,885,275081,INFECTED,http://covid.gov.pk/
23143,2021-04-22T02:24:00Z,Balochistan,115,21242,INFECTED,http://covid.gov.pk/
23144,2021-04-22T04:00:01.153583Z,AJK,3,449,DECEASED,http://covid.gov.pk/
23145,2021-04-22T04:00:01.161120Z,AJK,130,13303,RECOVERED,http://covid.gov.pk/
23146,2021-04-22T04:00:01.167293Z,Balochistan,1,226,DECEASED,http://covid.gov.pk/
23147,2021-04-22T04:00:01.173010Z,Balochistan,60,19957,RECOVERED,http://covid.gov.pk/
23148,2021-04-22T04:00:01.180367Z,,4,5001,RECOVERED,http://covid.gov.pk/
23149,2021-04-22T04:00:01.187874Z,Islamabad,348,57979,RECOVERED,http://covid.gov.pk/
23151,2021-04-22T04:00:01.290450Z,KPK,37,2990,DECEASED,http://covid.gov.pk/
23152,2021-04-22T04:00:01.298072Z,KPK,847,92687,RECOVERED,http://covid.gov.pk/
23153,2021-04-22T04:00:01.304218Z,Punjab,54,7718,DECEASED,http://covid.gov.pk/
23154,2021-04-22T04:00:01.310071Z,Punjab,2351,226380,RECOVERED,http://covid.gov.pk/
23155,2021-04-22T04:00:01.335486Z,Sindh,246,261298,RECOVERED,http://covid.gov.pk/
23156,2021-04-22T23:00:00Z,AJK,167,16193,INFECTED,http://covid.gov.pk/
23157,2021-04-22T23:00:00Z,Islamabad,617,72150,INFECTED,http://covid.gov.pk/
23159,2021-04-22T23:00:00Z,KPK,1171,110875,INFECTED,http://covid.gov.pk/
23160,2021-04-22T23:00:00Z,,26,5241,INFECTED,http://covid.gov.pk/
23161,2021-04-22T23:00:00Z,Punjab,3032,282469,INFECTED,http://covid.gov.pk/
23162,2021-04-22T23:00:00Z,Sindh,734,275815,INFECTED,http://covid.gov.pk/
23163,2021-04-22T23:00:00Z,Balochistan,123,21365,INFECTED,http://covid.gov.pk/
23164,2021-04-23T04:00:01.158382Z,AJK,6,455,DECEASED,http://covid.gov.pk/
23165,2021-04-23T04:00:01.187071Z,AJK,155,13458,RECOVERED,http://covid.gov.pk/
23166,2021-04-23T04:00:01.193863Z,Balochistan,1,227,DECEASED,http://covid.gov.pk/
23167,2021-04-23T04:00:01.200356Z,Balochistan,78,20035,RECOVERED,http://covid.gov.pk/
23168,2021-04-23T04:00:01.208529Z,,7,5008,RECOVERED,http://covid.gov.pk/
23169,2021-04-23T04:00:01.214747Z,Islamabad,3,652,DECEASED,http://covid.gov.pk/
23171,2021-04-23T04:00:01.263928Z,Islamabad,506,58485,RECOVERED,http://covid.gov.pk/
23173,2021-04-23T04:00:01.536755Z,KPK,39,3029,DECEASED,http://covid.gov.pk/
23174,2021-04-23T04:00:01.544177Z,KPK,1043,93730,RECOVERED,http://covid.gov.pk/
23175,2021-04-23T04:00:01.551345Z,Punjab,81,7799,DECEASED,http://covid.gov.pk/
23176,2021-04-23T04:00:01.557518Z,Punjab,3652,230032,RECOVERED,http://covid.gov.pk/
23177,2021-04-23T04:00:01.565088Z,Sindh,244,261542,RECOVERED,http://covid.gov.pk/
23178,2021-04-24T04:27:00Z,AJK,134,16327,INFECTED,http://covid.gov.pk/
23179,2021-04-24T04:27:00Z,Islamabad,463,72613,INFECTED,http://covid.gov.pk/
23181,2021-04-24T04:27:00Z,KPK,1265,112140,INFECTED,http://covid.gov.pk/
23182,2021-04-24T04:27:00Z,,6,5247,INFECTED,http://covid.gov.pk/
23183,2021-04-24T04:27:00Z,Punjab,3073,285542,INFECTED,http://covid.gov.pk/
23184,2021-04-24T04:27:00Z,Sindh,855,276670,INFECTED,http://covid.gov.pk/
23185,2021-04-24T04:27:00Z,Balochistan,112,21477,INFECTED,http://covid.gov.pk/
23186,2021-04-24T05:00:01.090191Z,AJK,3,458,DECEASED,http://covid.gov.pk/
23187,2021-04-24T05:00:01.111946Z,AJK,131,13589,RECOVERED,http://covid.gov.pk/
23188,2021-04-24T05:00:01.118317Z,Balochistan,3,230,DECEASED,http://covid.gov.pk/
23189,2021-04-24T05:00:01.124441Z,Balochistan,70,20105,RECOVERED,http://covid.gov.pk/
23190,2021-04-24T05:00:01.131931Z,,25,5033,RECOVERED,http://covid.gov.pk/
23191,2021-04-24T05:00:01.137788Z,Islamabad,5,657,DECEASED,http://covid.gov.pk/
23193,2021-04-24T05:00:01.192611Z,Islamabad,595,59080,RECOVERED,http://covid.gov.pk/
23195,2021-04-24T05:00:01.336520Z,KPK,37,3066,DECEASED,http://covid.gov.pk/
23196,2021-04-24T05:00:01.344217Z,KPK,945,94675,RECOVERED,http://covid.gov.pk/
23197,2021-04-24T05:00:01.350612Z,Punjab,98,7897,DECEASED,http://covid.gov.pk/
23198,2021-04-24T05:00:01.356904Z,Punjab,2103,232135,RECOVERED,http://covid.gov.pk/
23199,2021-04-24T05:00:01.364263Z,Sindh,329,261871,RECOVERED,http://covid.gov.pk/
23200,2021-04-25T04:27:00Z,AJK,136,16463,INFECTED,http://covid.gov.pk/
23201,2021-04-25T04:27:00Z,Islamabad,368,72981,INFECTED,http://covid.gov.pk/
23203,2021-04-25T04:27:00Z,KPK,981,113121,INFECTED,http://covid.gov.pk/
23204,2021-04-25T04:27:00Z,,6,5253,INFECTED,http://covid.gov.pk/
23205,2021-04-25T04:27:00Z,Punjab,3056,288598,INFECTED,http://covid.gov.pk/
23206,2021-04-25T04:27:00Z,Sindh,923,277593,INFECTED,http://covid.gov.pk/
23207,2021-04-25T04:27:00Z,Balochistan,141,21618,INFECTED,http://covid.gov.pk/
23208,2021-04-25T05:00:01.079881Z,AJK,3,461,DECEASED,http://covid.gov.pk/
23209,2021-04-25T05:00:01.121200Z,AJK,125,13714,RECOVERED,http://covid.gov.pk/
23210,2021-04-25T05:00:01.129604Z,Balochistan,2,232,DECEASED,http://covid.gov.pk/
23211,2021-04-25T05:00:01.135947Z,Balochistan,54,20159,RECOVERED,http://covid.gov.pk/
23212,2021-04-25T05:00:01.143577Z,,7,5040,RECOVERED,http://covid.gov.pk/
23213,2021-04-25T05:00:01.149568Z,Islamabad,3,660,DECEASED,http://covid.gov.pk/
23215,2021-04-25T05:00:01.232339Z,Islamabad,511,59591,RECOVERED,http://covid.gov.pk/
23217,2021-04-25T05:00:01.653503Z,KPK,37,3103,DECEASED,http://covid.gov.pk/
23218,2021-04-25T05:00:01.662630Z,KPK,840,95515,RECOVERED,http://covid.gov.pk/
23219,2021-04-25T05:00:01.670998Z,Punjab,67,7964,DECEASED,http://covid.gov.pk/
23220,2021-04-25T05:00:01.677736Z,Punjab,1520,233655,RECOVERED,http://covid.gov.pk/
23221,2021-04-25T05:00:01.685407Z,Sindh,267,262138,RECOVERED,http://covid.gov.pk/
23222,2021-04-26T03:31:00Z,AJK,128,16591,INFECTED,http://covid.gov.pk/
23223,2021-04-26T03:31:00Z,Islamabad,469,73450,INFECTED,http://covid.gov.pk/
23225,2021-04-26T03:31:00Z,KPK,956,114077,INFECTED,http://covid.gov.pk/
23226,2021-04-26T03:31:00Z,,5,5258,INFECTED,http://covid.gov.pk/
23227,2021-04-26T03:31:00Z,Punjab,2190,290788,INFECTED,http://covid.gov.pk/
23228,2021-04-26T03:31:00Z,Sindh,952,278545,INFECTED,http://covid.gov.pk/
23229,2021-04-26T03:31:00Z,Balochistan,125,21743,INFECTED,http://covid.gov.pk/
23230,2021-04-26T04:00:01.084169Z,AJK,1,462,DECEASED,http://covid.gov.pk/
23231,2021-04-26T04:00:01.095725Z,AJK,109,13823,RECOVERED,http://covid.gov.pk/
23232,2021-04-26T04:00:01.103744Z,Balochistan,127,20286,RECOVERED,http://covid.gov.pk/
23233,2021-04-26T04:00:01.109806Z,,1,105,DECEASED,http://covid.gov.pk/
23234,2021-04-26T04:00:01.121945Z,,3,5043,RECOVERED,http://covid.gov.pk/
23235,2021-04-26T04:00:01.128084Z,Islamabad,5,665,DECEASED,http://covid.gov.pk/
23237,2021-04-26T04:00:01.179040Z,Islamabad,402,59993,RECOVERED,http://covid.gov.pk/
23239,2021-04-26T04:00:01.274235Z,KPK,31,3134,DECEASED,http://covid.gov.pk/
23240,2021-04-26T04:00:01.280999Z,KPK,1421,96936,RECOVERED,http://covid.gov.pk/
23241,2021-04-26T04:00:01.287053Z,Punjab,26,7990,DECEASED,http://covid.gov.pk/
23242,2021-04-26T04:00:01.293433Z,Punjab,2014,235669,RECOVERED,http://covid.gov.pk/
23243,2021-04-26T04:00:01.301156Z,Sindh,158,262296,RECOVERED,http://covid.gov.pk/
23244,2021-04-27T03:25:00Z,AJK,68,16659,INFECTED,http://covid.gov.pk/
23245,2021-04-27T03:25:00Z,Islamabad,354,73804,INFECTED,http://covid.gov.pk/
23247,2021-04-27T03:25:00Z,KPK,584,114661,INFECTED,http://covid.gov.pk/
23248,2021-04-27T03:25:00Z,,14,5272,INFECTED,http://covid.gov.pk/
23249,2021-04-27T03:25:00Z,Punjab,2680,293468,INFECTED,http://covid.gov.pk/
23250,2021-04-27T03:25:00Z,Sindh,727,279272,INFECTED,http://covid.gov.pk/
23251,2021-04-27T03:25:00Z,Balochistan,60,21803,INFECTED,http://covid.gov.pk/
23252,2021-04-27T04:00:00.998069Z,AJK,2,464,DECEASED,http://covid.gov.pk/
23253,2021-04-27T04:00:01.022324Z,AJK,98,13921,RECOVERED,http://covid.gov.pk/
23254,2021-04-27T04:00:01.030148Z,Balochistan,64,20350,RECOVERED,http://covid.gov.pk/
23255,2021-04-27T04:00:01.037696Z,,7,5050,RECOVERED,http://covid.gov.pk/
23256,2021-04-27T04:00:01.043532Z,Islamabad,5,670,DECEASED,http://covid.gov.pk/
23258,2021-04-27T04:00:01.096906Z,Islamabad,528,60521,RECOVERED,http://covid.gov.pk/
23260,2021-04-27T04:00:01.201638Z,KPK,22,3156,DECEASED,http://covid.gov.pk/
23261,2021-04-27T04:00:01.208550Z,KPK,1109,98045,RECOVERED,http://covid.gov.pk/
23262,2021-04-27T04:00:01.214630Z,Punjab,107,8097,DECEASED,http://covid.gov.pk/
23263,2021-04-27T04:00:01.220957Z,Punjab,3621,239290,RECOVERED,http://covid.gov.pk/
23264,2021-04-27T04:00:01.227999Z,Sindh,343,262639,RECOVERED,http://covid.gov.pk/
