,id,_id,datetime,type,reference,description,extra
13090,28748,,2022-03-04T04:07:33,RECOVERED,http://covid.gov.pk/,693 new recoveries reported in Sindh taking the tally to 538825,
13091,28749,,2022-03-04T04:07:33,DECEASED,http://covid.gov.pk/,3 new deaths reported in Sindh taking the tally to 8083,
13092,28750,,2022-03-04T04:07:33,INFECTED,http://covid.gov.pk/,228 new cases reported in  KPK taking the tally to 216614,
13093,28751,,2022-03-04T04:07:33,RECOVERED,http://covid.gov.pk/,792 new recoveries reported in KPK taking the tally to 206971,
13094,28752,,2022-03-04T04:07:33,DECEASED,http://covid.gov.pk/,3 new deaths reported in KPK taking the tally to 6283,
13095,28753,,2022-03-04T04:07:33,INFECTED,http://covid.gov.pk/,12 new cases reported in  Gilgit Baltistan taking the tally to 11543,
13096,28754,,2022-03-04T04:07:33,RECOVERED,http://covid.gov.pk/,9 new recoveries reported in Gilgit Baltistan taking the tally to 11219,
13097,28755,,2022-03-04T04:07:33,INFECTED,http://covid.gov.pk/,4 new cases reported in  Balochistan taking the tally to 35361,
13098,28756,,2022-03-04T04:07:33,RECOVERED,http://covid.gov.pk/,8 new recoveries reported in Balochistan taking the tally to 34931,
13099,28757,,2022-03-04T04:07:33,INFECTED,http://covid.gov.pk/,24 new cases reported in  AJK taking the tally to 43068,
13100,28758,,2022-03-04T04:07:33,RECOVERED,http://covid.gov.pk/,51 new recoveries reported in AJK taking the tally to 41989,
13101,28759,,2022-03-05T04:07:17,INFECTED,http://covid.gov.pk/,64 new cases reported in  Islamabad taking the tally to 134583,
13102,28760,,2022-03-05T04:07:17,RECOVERED,http://covid.gov.pk/,17 new recoveries reported in Islamabad taking the tally to 133025,
13103,28761,,2022-03-05T04:07:17,DECEASED,http://covid.gov.pk/,2 new deaths reported in Islamabad taking the tally to 1016,
13104,28762,,2022-03-05T04:07:17,INFECTED,http://covid.gov.pk/,191 new cases reported in  Punjab taking the tally to 502455,
13105,28763,,2022-03-05T04:07:17,RECOVERED,http://covid.gov.pk/,381 new recoveries reported in Punjab taking the tally to 485103,
13106,28764,,2022-03-05T04:07:17,DECEASED,http://covid.gov.pk/,5 new deaths reported in Punjab taking the tally to 13518,
13107,28765,,2022-03-05T04:07:17,INFECTED,http://covid.gov.pk/,299 new cases reported in  Sindh taking the tally to 569637,
13108,28766,,2022-03-05T04:07:17,RECOVERED,http://covid.gov.pk/,149 new recoveries reported in Sindh taking the tally to 538974,
13109,28767,,2022-03-05T04:07:17,INFECTED,http://covid.gov.pk/,198 new cases reported in  KPK taking the tally to 216812,
13110,28768,,2022-03-05T04:07:17,RECOVERED,http://covid.gov.pk/,1230 new recoveries reported in KPK taking the tally to 208201,
13111,28769,,2022-03-05T04:07:17,DECEASED,http://covid.gov.pk/,3 new deaths reported in KPK taking the tally to 6286,
13112,28770,,2022-03-05T04:07:17,INFECTED,http://covid.gov.pk/,16 new cases reported in  Gilgit Baltistan taking the tally to 11559,
13113,28771,,2022-03-05T04:07:17,RECOVERED,http://covid.gov.pk/,4 new recoveries reported in Gilgit Baltistan taking the tally to 11223,
13114,28772,,2022-03-05T04:07:17,INFECTED,http://covid.gov.pk/,2 new cases reported in  Balochistan taking the tally to 35363,
13115,28773,,2022-03-05T04:07:17,RECOVERED,http://covid.gov.pk/,5 new recoveries reported in Balochistan taking the tally to 34936,
13116,28774,,2022-03-05T04:07:17,INFECTED,http://covid.gov.pk/,26 new cases reported in  AJK taking the tally to 43094,
13117,28775,,2022-03-05T04:07:17,RECOVERED,http://covid.gov.pk/,45 new recoveries reported in AJK taking the tally to 42034,
13118,28776,,2022-03-06T04:07:18,INFECTED,http://covid.gov.pk/,37 new cases reported in  Islamabad taking the tally to 134620,
13119,28777,,2022-03-06T04:07:18,RECOVERED,http://covid.gov.pk/,80 new recoveries reported in Islamabad taking the tally to 133105,
13120,28778,,2022-03-06T04:07:18,DECEASED,http://covid.gov.pk/,1 new deaths reported in Islamabad taking the tally to 1017,
13121,28779,,2022-03-06T04:07:18,INFECTED,http://covid.gov.pk/,166 new cases reported in  Punjab taking the tally to 502621,
13122,28780,,2022-03-06T04:07:18,RECOVERED,http://covid.gov.pk/,354 new recoveries reported in Punjab taking the tally to 485457,
13123,28781,,2022-03-06T04:07:18,DECEASED,http://covid.gov.pk/,2 new deaths reported in Punjab taking the tally to 13520,
13124,28782,,2022-03-06T04:07:18,INFECTED,http://covid.gov.pk/,341 new cases reported in  Sindh taking the tally to 569978,
13125,28783,,2022-03-06T04:07:18,RECOVERED,http://covid.gov.pk/,232 new recoveries reported in Sindh taking the tally to 539206,
13126,28784,,2022-03-06T04:07:18,DECEASED,http://covid.gov.pk/,2 new deaths reported in Sindh taking the tally to 8085,
13127,28785,,2022-03-06T04:07:18,INFECTED,http://covid.gov.pk/,171 new cases reported in  KPK taking the tally to 216983,
13128,28786,,2022-03-06T04:07:18,RECOVERED,http://covid.gov.pk/,189 new recoveries reported in KPK taking the tally to 208390,
13129,28787,,2022-03-06T04:07:18,DECEASED,http://covid.gov.pk/,2 new deaths reported in KPK taking the tally to 6288,
13130,28788,,2022-03-06T04:07:18,INFECTED,http://covid.gov.pk/,11 new cases reported in  Gilgit Baltistan taking the tally to 11570,
13131,28789,,2022-03-06T04:07:18,INFECTED,http://covid.gov.pk/,17 new cases reported in  Balochistan taking the tally to 35380,
13132,28790,,2022-03-06T04:07:18,RECOVERED,http://covid.gov.pk/,6 new recoveries reported in Balochistan taking the tally to 34942,
13133,28791,,2022-03-06T04:07:18,INFECTED,http://covid.gov.pk/,12 new cases reported in  AJK taking the tally to 43106,
13134,28792,,2022-03-06T04:07:18,RECOVERED,http://covid.gov.pk/,25 new recoveries reported in AJK taking the tally to 42059,
13135,28793,,2022-03-07T04:07:47,INFECTED,http://covid.gov.pk/,23 new cases reported in  Islamabad taking the tally to 134643,
13136,28794,,2022-03-07T04:07:47,RECOVERED,http://covid.gov.pk/,57 new recoveries reported in Islamabad taking the tally to 133162,
13137,28795,,2022-03-07T04:07:47,DECEASED,http://covid.gov.pk/,1 new deaths reported in Islamabad taking the tally to 1018,
13138,28796,,2022-03-07T04:07:47,INFECTED,http://covid.gov.pk/,223 new cases reported in  Punjab taking the tally to 502844,
13139,28797,,2022-03-07T04:07:47,RECOVERED,http://covid.gov.pk/,305 new recoveries reported in Punjab taking the tally to 485762,
13140,28798,,2022-03-07T04:07:47,DECEASED,http://covid.gov.pk/,6 new deaths reported in Punjab taking the tally to 13526,
13141,28799,,2022-03-07T04:07:47,INFECTED,http://covid.gov.pk/,283 new cases reported in  Sindh taking the tally to 570261,
13142,28800,,2022-03-07T04:07:47,RECOVERED,http://covid.gov.pk/,281 new recoveries reported in Sindh taking the tally to 539487,
13143,28801,,2022-03-07T04:07:47,INFECTED,http://covid.gov.pk/,204 new cases reported in  KPK taking the tally to 217187,
13144,28802,,2022-03-07T04:07:47,RECOVERED,http://covid.gov.pk/,120 new recoveries reported in KPK taking the tally to 208510,
13145,28803,,2022-03-07T04:07:47,INFECTED,http://covid.gov.pk/,7 new cases reported in  Gilgit Baltistan taking the tally to 11577,
13146,28804,,2022-03-07T04:07:47,INFECTED,http://covid.gov.pk/,8 new cases reported in  Balochistan taking the tally to 35388,
13147,28805,,2022-03-07T04:07:47,RECOVERED,http://covid.gov.pk/,1 new recoveries reported in Balochistan taking the tally to 34943,
13148,28806,,2022-03-07T04:07:47,INFECTED,http://covid.gov.pk/,8 new cases reported in  AJK taking the tally to 43114,
13149,28807,,2022-03-07T04:07:47,RECOVERED,http://covid.gov.pk/,16 new recoveries reported in AJK taking the tally to 42075,
13150,28808,,2022-03-08T04:09:19,INFECTED,http://covid.gov.pk/,19 new cases reported in  Islamabad taking the tally to 134662,
13151,28809,,2022-03-08T04:09:19,RECOVERED,http://covid.gov.pk/,100 new recoveries reported in Islamabad taking the tally to 133262,
13152,28810,,2022-03-08T04:09:19,DECEASED,http://covid.gov.pk/,1 new deaths reported in Islamabad taking the tally to 1019,
13153,28811,,2022-03-08T04:09:19,INFECTED,http://covid.gov.pk/,124 new cases reported in  Punjab taking the tally to 502968,
13154,28812,,2022-03-08T04:09:19,RECOVERED,http://covid.gov.pk/,227 new recoveries reported in Punjab taking the tally to 485989,
13155,28813,,2022-03-08T04:09:19,DECEASED,http://covid.gov.pk/,4 new deaths reported in Punjab taking the tally to 13530,
13156,28814,,2022-03-08T04:09:19,INFECTED,http://covid.gov.pk/,92 new cases reported in  Sindh taking the tally to 570353,
13157,28815,,2022-03-08T04:09:19,RECOVERED,http://covid.gov.pk/,110 new recoveries reported in Sindh taking the tally to 539597,
13158,28816,,2022-03-08T04:09:19,INFECTED,http://covid.gov.pk/,117 new cases reported in  KPK taking the tally to 217304,
13159,28817,,2022-03-08T04:09:19,RECOVERED,http://covid.gov.pk/,111 new recoveries reported in KPK taking the tally to 208621,
13160,28818,,2022-03-08T04:09:19,DECEASED,http://covid.gov.pk/,3 new deaths reported in KPK taking the tally to 6291,
13161,28819,,2022-03-08T04:09:19,INFECTED,http://covid.gov.pk/,5 new cases reported in  Gilgit Baltistan taking the tally to 11582,
13162,28820,,2022-03-08T04:09:19,INFECTED,http://covid.gov.pk/,10 new cases reported in  Balochistan taking the tally to 35398,
13163,28821,,2022-03-08T04:09:19,RECOVERED,http://covid.gov.pk/,18 new recoveries reported in Balochistan taking the tally to 34961,
13164,28822,,2022-03-08T04:09:19,DECEASED,http://covid.gov.pk/,1 new deaths reported in Balochistan taking the tally to 377,
13165,28823,,2022-03-08T04:09:19,INFECTED,http://covid.gov.pk/,11 new cases reported in  AJK taking the tally to 43125,
13166,28824,,2022-03-08T04:09:19,RECOVERED,http://covid.gov.pk/,37 new recoveries reported in AJK taking the tally to 42112,
13167,28825,,2022-03-09T04:07:38,INFECTED,http://covid.gov.pk/,38 new cases reported in  Islamabad taking the tally to 134700,
13168,28826,,2022-03-09T04:07:38,RECOVERED,http://covid.gov.pk/,60 new recoveries reported in Islamabad taking the tally to 133322,
13169,28827,,2022-03-09T04:07:38,INFECTED,http://covid.gov.pk/,160 new cases reported in  Punjab taking the tally to 503128,
13170,28828,,2022-03-09T04:07:38,RECOVERED,http://covid.gov.pk/,207 new recoveries reported in Punjab taking the tally to 486196,
13171,28829,,2022-03-09T04:07:38,DECEASED,http://covid.gov.pk/,5 new deaths reported in Punjab taking the tally to 13535,
13172,28830,,2022-03-09T04:07:38,INFECTED,http://covid.gov.pk/,335 new cases reported in  Sindh taking the tally to 570688,
13173,28831,,2022-03-09T04:07:38,RECOVERED,http://covid.gov.pk/,11518 new recoveries reported in Sindh taking the tally to 551115,
13174,28832,,2022-03-09T04:07:38,INFECTED,http://covid.gov.pk/,199 new cases reported in  KPK taking the tally to 217503,
13175,28833,,2022-03-09T04:07:38,RECOVERED,http://covid.gov.pk/,271 new recoveries reported in KPK taking the tally to 208892,
13176,28834,,2022-03-09T04:07:38,INFECTED,http://covid.gov.pk/,10 new cases reported in  Gilgit Baltistan taking the tally to 11592,
13177,28835,,2022-03-09T04:07:38,RECOVERED,http://covid.gov.pk/,12 new recoveries reported in Gilgit Baltistan taking the tally to 11235,
13178,28836,,2022-03-09T04:07:38,INFECTED,http://covid.gov.pk/,1 new cases reported in  Balochistan taking the tally to 35399,
13179,28837,,2022-03-09T04:07:38,RECOVERED,http://covid.gov.pk/,5 new recoveries reported in Balochistan taking the tally to 34966,
13180,28838,,2022-03-09T04:07:38,INFECTED,http://covid.gov.pk/,15 new cases reported in  AJK taking the tally to 43140,
13181,28839,,2022-03-09T04:07:38,RECOVERED,http://covid.gov.pk/,30 new recoveries reported in AJK taking the tally to 42142,
13182,28840,,2022-03-09T04:07:38,DECEASED,http://covid.gov.pk/,1 new deaths reported in AJK taking the tally to 789,
13183,28841,,2022-03-10T04:08:09,INFECTED,http://covid.gov.pk/,36 new cases reported in  Islamabad taking the tally to 134736,
13184,28842,,2022-03-10T04:08:09,RECOVERED,http://covid.gov.pk/,35 new recoveries reported in Islamabad taking the tally to 133357,
13185,28843,,2022-03-10T04:08:09,INFECTED,http://covid.gov.pk/,151 new cases reported in  Punjab taking the tally to 503279,
13186,28844,,2022-03-10T04:08:09,RECOVERED,http://covid.gov.pk/,232 new recoveries reported in Punjab taking the tally to 486428,
13187,28845,,2022-03-10T04:08:09,INFECTED,http://covid.gov.pk/,246 new cases reported in  Sindh taking the tally to 570934,
13188,28846,,2022-03-10T04:08:09,RECOVERED,http://covid.gov.pk/,127 new recoveries reported in Sindh taking the tally to 551242,
13189,28847,,2022-03-10T04:08:09,INFECTED,http://covid.gov.pk/,187 new cases reported in  KPK taking the tally to 217690,
13190,28848,,2022-03-10T04:08:09,RECOVERED,http://covid.gov.pk/,141 new recoveries reported in KPK taking the tally to 209033,
13191,28849,,2022-03-10T04:08:09,DECEASED,http://covid.gov.pk/,3 new deaths reported in KPK taking the tally to 6294,
13192,28850,,2022-03-10T04:08:09,INFECTED,http://covid.gov.pk/,6 new cases reported in  Gilgit Baltistan taking the tally to 11598,
13193,28851,,2022-03-10T04:08:09,RECOVERED,http://covid.gov.pk/,5 new recoveries reported in Gilgit Baltistan taking the tally to 11240,
13194,28852,,2022-03-10T04:08:09,INFECTED,http://covid.gov.pk/,4 new cases reported in  Balochistan taking the tally to 35403,
13195,28853,,2022-03-10T04:08:09,RECOVERED,http://covid.gov.pk/,6 new recoveries reported in Balochistan taking the tally to 34972,
13196,28854,,2022-03-10T04:08:09,INFECTED,http://covid.gov.pk/,9 new cases reported in  AJK taking the tally to 43149,
13197,28855,,2022-03-10T04:08:09,RECOVERED,http://covid.gov.pk/,35 new recoveries reported in AJK taking the tally to 42177,
13198,28856,,2022-03-10T04:08:09,DECEASED,http://covid.gov.pk/,1 new deaths reported in AJK taking the tally to 790,
13199,28857,,2022-03-11T04:08:06,INFECTED,http://covid.gov.pk/,31 new cases reported in  Islamabad taking the tally to 134767,
13200,28858,,2022-03-11T04:08:06,RECOVERED,http://covid.gov.pk/,35 new recoveries reported in Islamabad taking the tally to 133392,
13201,28859,,2022-03-11T04:08:06,INFECTED,http://covid.gov.pk/,147 new cases reported in  Punjab taking the tally to 503426,
13202,28860,,2022-03-11T04:08:06,RECOVERED,http://covid.gov.pk/,277 new recoveries reported in Punjab taking the tally to 486705,
13203,28861,,2022-03-11T04:08:06,INFECTED,http://covid.gov.pk/,334 new cases reported in  Sindh taking the tally to 571268,
13204,28862,,2022-03-11T04:08:06,RECOVERED,http://covid.gov.pk/,147 new recoveries reported in Sindh taking the tally to 551389,
13205,28863,,2022-03-11T04:08:06,DECEASED,http://covid.gov.pk/,4 new deaths reported in Sindh taking the tally to 8089,
13206,28864,,2022-03-11T04:08:06,INFECTED,http://covid.gov.pk/,167 new cases reported in  KPK taking the tally to 217857,
13207,28865,,2022-03-11T04:08:06,RECOVERED,http://covid.gov.pk/,451 new recoveries reported in KPK taking the tally to 209484,
13208,28866,,2022-03-11T04:08:06,DECEASED,http://covid.gov.pk/,3 new deaths reported in KPK taking the tally to 6297,
13209,28867,,2022-03-11T04:08:06,INFECTED,http://covid.gov.pk/,10 new cases reported in  Gilgit Baltistan taking the tally to 11608,
13210,28868,,2022-03-11T04:08:06,RECOVERED,http://covid.gov.pk/,8 new recoveries reported in Gilgit Baltistan taking the tally to 11248,
13211,28869,,2022-03-11T04:08:06,INFECTED,http://covid.gov.pk/,24 new cases reported in  Balochistan taking the tally to 35427,
13212,28870,,2022-03-11T04:08:06,RECOVERED,http://covid.gov.pk/,2 new recoveries reported in Balochistan taking the tally to 34974,
13213,28871,,2022-03-11T04:08:06,INFECTED,http://covid.gov.pk/,10 new cases reported in  AJK taking the tally to 43159,
13214,28872,,2022-03-11T04:08:06,RECOVERED,http://covid.gov.pk/,36 new recoveries reported in AJK taking the tally to 42213,
13215,28873,,2022-03-12T04:07:55,INFECTED,http://covid.gov.pk/,30 new cases reported in  Islamabad taking the tally to 134797,
13216,28874,,2022-03-12T04:07:55,RECOVERED,http://covid.gov.pk/,38 new recoveries reported in Islamabad taking the tally to 133430,
13217,28875,,2022-03-12T04:07:55,DECEASED,http://covid.gov.pk/,1 new deaths reported in Islamabad taking the tally to 1020,
13218,28876,,2022-03-12T04:07:55,INFECTED,http://covid.gov.pk/,164 new cases reported in  Punjab taking the tally to 503590,
13219,28877,,2022-03-12T04:07:55,RECOVERED,http://covid.gov.pk/,235 new recoveries reported in Punjab taking the tally to 486940,
13220,28878,,2022-03-12T04:07:55,DECEASED,http://covid.gov.pk/,1 new deaths reported in Punjab taking the tally to 13536,
13221,28879,,2022-03-12T04:07:55,INFECTED,http://covid.gov.pk/,280 new cases reported in  Sindh taking the tally to 571548,
13222,28880,,2022-03-12T04:07:55,RECOVERED,http://covid.gov.pk/,159 new recoveries reported in Sindh taking the tally to 551548,
13223,28881,,2022-03-12T04:07:55,DECEASED,http://covid.gov.pk/,2 new deaths reported in Sindh taking the tally to 8091,
13224,28882,,2022-03-12T04:07:55,INFECTED,http://covid.gov.pk/,79 new cases reported in  KPK taking the tally to 217936,
13225,28883,,2022-03-12T04:07:55,RECOVERED,http://covid.gov.pk/,57 new recoveries reported in KPK taking the tally to 209541,
13226,28884,,2022-03-12T04:07:55,DECEASED,http://covid.gov.pk/,2 new deaths reported in KPK taking the tally to 6299,
13227,28885,,2022-03-12T04:07:55,INFECTED,http://covid.gov.pk/,12 new cases reported in  Gilgit Baltistan taking the tally to 11620,
13228,28886,,2022-03-12T04:07:55,INFECTED,http://covid.gov.pk/,2 new cases reported in  Balochistan taking the tally to 35429,
13229,28887,,2022-03-12T04:07:55,RECOVERED,http://covid.gov.pk/,6 new recoveries reported in Balochistan taking the tally to 34980,
13230,28888,,2022-03-12T04:07:55,INFECTED,http://covid.gov.pk/,4 new cases reported in  AJK taking the tally to 43163,
13231,28889,,2022-03-12T04:07:55,RECOVERED,http://covid.gov.pk/,30 new recoveries reported in AJK taking the tally to 42243,
13232,28890,,2022-03-13T04:08:34,INFECTED,http://covid.gov.pk/,21 new cases reported in  Islamabad taking the tally to 134818,
13233,28891,,2022-03-13T04:08:34,RECOVERED,http://covid.gov.pk/,36 new recoveries reported in Islamabad taking the tally to 133466,
13234,28892,,2022-03-13T04:08:34,INFECTED,http://covid.gov.pk/,125 new cases reported in  Punjab taking the tally to 503715,
13235,28893,,2022-03-13T04:08:34,DECEASED,http://covid.gov.pk/,2 new deaths reported in Punjab taking the tally to 13538,
13236,28894,,2022-03-13T04:08:34,INFECTED,http://covid.gov.pk/,306 new cases reported in  Sindh taking the tally to 571854,
13237,28895,,2022-03-13T04:08:34,RECOVERED,http://covid.gov.pk/,211 new recoveries reported in Sindh taking the tally to 551759,
13238,28896,,2022-03-13T04:08:34,INFECTED,http://covid.gov.pk/,134 new cases reported in  KPK taking the tally to 218070,
13239,28897,,2022-03-13T04:08:34,RECOVERED,http://covid.gov.pk/,174 new recoveries reported in KPK taking the tally to 209715,
13240,28898,,2022-03-13T04:08:34,DECEASED,http://covid.gov.pk/,1 new deaths reported in KPK taking the tally to 6300,
13241,28899,,2022-03-13T04:08:34,INFECTED,http://covid.gov.pk/,11 new cases reported in  Gilgit Baltistan taking the tally to 11631,
13242,28900,,2022-03-13T04:08:34,RECOVERED,http://covid.gov.pk/,58 new recoveries reported in Gilgit Baltistan taking the tally to 11306,
13243,28901,,2022-03-13T04:08:34,INFECTED,http://covid.gov.pk/,8 new cases reported in  Balochistan taking the tally to 35437,
13244,28902,,2022-03-13T04:08:34,RECOVERED,http://covid.gov.pk/,12 new recoveries reported in Balochistan taking the tally to 34992,
13245,28903,,2022-03-13T04:08:34,INFECTED,http://covid.gov.pk/,4 new cases reported in  AJK taking the tally to 43167,
13246,28904,,2022-03-13T04:08:34,RECOVERED,http://covid.gov.pk/,21 new recoveries reported in AJK taking the tally to 42264,
13247,28905,,2022-03-14T04:09:18,INFECTED,http://covid.gov.pk/,19 new cases reported in  Islamabad taking the tally to 134837,
13248,28906,,2022-03-14T04:09:18,RECOVERED,http://covid.gov.pk/,34 new recoveries reported in Islamabad taking the tally to 133500,
13249,28907,,2022-03-14T04:09:18,DECEASED,http://covid.gov.pk/,1 new deaths reported in Islamabad taking the tally to 1021,
13250,28908,,2022-03-14T04:09:18,INFECTED,http://covid.gov.pk/,129 new cases reported in  Punjab taking the tally to 503844,
13251,28909,,2022-03-14T04:09:18,RECOVERED,http://covid.gov.pk/,202 new recoveries reported in Punjab taking the tally to 487142,
13252,28910,,2022-03-14T04:09:18,INFECTED,http://covid.gov.pk/,188 new cases reported in  Sindh taking the tally to 572042,
13253,28911,,2022-03-14T04:09:18,RECOVERED,http://covid.gov.pk/,37 new recoveries reported in Sindh taking the tally to 551796,
13254,28912,,2022-03-14T04:09:18,INFECTED,http://covid.gov.pk/,110 new cases reported in  KPK taking the tally to 218180,
13255,28913,,2022-03-14T04:09:18,RECOVERED,http://covid.gov.pk/,73 new recoveries reported in KPK taking the tally to 209788,
13256,28914,,2022-03-14T04:09:18,DECEASED,http://covid.gov.pk/,1 new deaths reported in KPK taking the tally to 6301,
13257,28915,,2022-03-14T04:09:18,INFECTED,http://covid.gov.pk/,5 new cases reported in  Gilgit Baltistan taking the tally to 11636,
13258,28916,,2022-03-14T04:09:18,INFECTED,http://covid.gov.pk/,1 new cases reported in  Balochistan taking the tally to 35438,
13259,28917,,2022-03-14T04:09:18,RECOVERED,http://covid.gov.pk/,12 new recoveries reported in Balochistan taking the tally to 35004,
13260,28918,,2022-03-14T04:09:18,INFECTED,http://covid.gov.pk/,10 new cases reported in  AJK taking the tally to 43177,
13261,28919,,2022-03-14T04:09:18,RECOVERED,http://covid.gov.pk/,22 new recoveries reported in AJK taking the tally to 42286,
13262,28920,,2022-03-15T04:08:30,INFECTED,http://covid.gov.pk/,22 new cases reported in  Islamabad taking the tally to 134859,
13263,28921,,2022-03-15T04:08:30,RECOVERED,http://covid.gov.pk/,32 new recoveries reported in Islamabad taking the tally to 133532,
13264,28922,,2022-03-15T04:08:30,INFECTED,http://covid.gov.pk/,95 new cases reported in  Punjab taking the tally to 503939,
13265,28923,,2022-03-15T04:08:30,RECOVERED,http://covid.gov.pk/,136 new recoveries reported in Punjab taking the tally to 487278,
13266,28924,,2022-03-15T04:08:30,DECEASED,http://covid.gov.pk/,2 new deaths reported in Punjab taking the tally to 13540,
13267,28925,,2022-03-15T04:08:30,INFECTED,http://covid.gov.pk/,255 new cases reported in  Sindh taking the tally to 572297,
13268,28926,,2022-03-15T04:08:30,RECOVERED,http://covid.gov.pk/,126 new recoveries reported in Sindh taking the tally to 551922,
13269,28927,,2022-03-15T04:08:30,INFECTED,http://covid.gov.pk/,88 new cases reported in  KPK taking the tally to 218268,
13270,28928,,2022-03-15T04:08:30,RECOVERED,http://covid.gov.pk/,95 new recoveries reported in KPK taking the tally to 209883,
13271,28929,,2022-03-15T04:08:30,DECEASED,http://covid.gov.pk/,1 new deaths reported in KPK taking the tally to 6302,
13272,28930,,2022-03-15T04:08:30,INFECTED,http://covid.gov.pk/,5 new cases reported in  Gilgit Baltistan taking the tally to 11641,
13273,28931,,2022-03-15T04:08:30,RECOVERED,http://covid.gov.pk/,52 new recoveries reported in Gilgit Baltistan taking the tally to 11358,
13274,28932,,2022-03-15T04:08:30,INFECTED,http://covid.gov.pk/,4 new cases reported in  Balochistan taking the tally to 35442,
13275,28933,,2022-03-15T04:08:30,RECOVERED,http://covid.gov.pk/,6 new recoveries reported in Balochistan taking the tally to 35010,
13276,28934,,2022-03-15T04:08:30,DECEASED,http://covid.gov.pk/,1 new deaths reported in Balochistan taking the tally to 378,
13277,28935,,2022-03-15T04:08:30,INFECTED,http://covid.gov.pk/,4 new cases reported in  AJK taking the tally to 43181,
13278,28936,,2022-03-15T04:08:30,RECOVERED,http://covid.gov.pk/,19 new recoveries reported in AJK taking the tally to 42305,
13279,28937,,2022-03-16T04:07:21,INFECTED,http://covid.gov.pk/,19 new cases reported in  Islamabad taking the tally to 134878,
13280,28938,,2022-03-16T04:07:21,RECOVERED,http://covid.gov.pk/,31 new recoveries reported in Islamabad taking the tally to 133563,
13281,28939,,2022-03-16T04:07:21,INFECTED,http://covid.gov.pk/,106 new cases reported in  Punjab taking the tally to 504045,
13282,28940,,2022-03-16T04:07:21,RECOVERED,http://covid.gov.pk/,138 new recoveries reported in Punjab taking the tally to 487416,
13283,28941,,2022-03-16T04:07:21,INFECTED,http://covid.gov.pk/,258 new cases reported in  Sindh taking the tally to 572555,
13284,28942,,2022-03-16T04:07:21,RECOVERED,http://covid.gov.pk/,276 new recoveries reported in Sindh taking the tally to 552198,
13285,28943,,2022-03-16T04:07:21,INFECTED,http://covid.gov.pk/,89 new cases reported in  KPK taking the tally to 218357,
13286,28944,,2022-03-16T04:07:21,RECOVERED,http://covid.gov.pk/,509 new recoveries reported in KPK taking the tally to 210392,
13287,28945,,2022-03-16T04:07:21,DECEASED,http://covid.gov.pk/,4 new deaths reported in KPK taking the tally to 6306,
13288,28946,,2022-03-16T04:07:21,INFECTED,http://covid.gov.pk/,7 new cases reported in  Gilgit Baltistan taking the tally to 11648,
13289,28947,,2022-03-16T04:07:21,RECOVERED,http://covid.gov.pk/,4 new recoveries reported in Gilgit Baltistan taking the tally to 11362,
13290,28948,,2022-03-16T04:07:21,INFECTED,http://covid.gov.pk/,5 new cases reported in  Balochistan taking the tally to 35447,
13291,28949,,2022-03-16T04:07:21,RECOVERED,http://covid.gov.pk/,17 new recoveries reported in Balochistan taking the tally to 35027,
13292,28950,,2022-03-16T04:07:21,INFECTED,http://covid.gov.pk/,9 new cases reported in  AJK taking the tally to 43190,
13293,28951,,2022-03-16T04:07:21,RECOVERED,http://covid.gov.pk/,28 new recoveries reported in AJK taking the tally to 42333,
13294,28952,,2022-03-17T04:08:24,INFECTED,http://covid.gov.pk/,9 new cases reported in  Islamabad taking the tally to 134887,
13295,28953,,2022-03-17T04:08:24,RECOVERED,http://covid.gov.pk/,30 new recoveries reported in Islamabad taking the tally to 133593,
13296,28954,,2022-03-17T04:08:24,DECEASED,http://covid.gov.pk/,1 new deaths reported in Islamabad taking the tally to 1022,
13297,28955,,2022-03-17T04:08:24,INFECTED,http://covid.gov.pk/,97 new cases reported in  Punjab taking the tally to 504142,
13298,28956,,2022-03-17T04:08:24,RECOVERED,http://covid.gov.pk/,183 new recoveries reported in Punjab taking the tally to 487599,
13299,28957,,2022-03-17T04:08:24,DECEASED,http://covid.gov.pk/,1 new deaths reported in Punjab taking the tally to 13541,
13300,28958,,2022-03-17T04:08:24,INFECTED,http://covid.gov.pk/,313 new cases reported in  Sindh taking the tally to 572868,
13301,28959,,2022-03-17T04:08:24,RECOVERED,http://covid.gov.pk/,170 new recoveries reported in Sindh taking the tally to 552368,
13302,28960,,2022-03-17T04:08:24,INFECTED,http://covid.gov.pk/,76 new cases reported in  KPK taking the tally to 218433,
13303,28961,,2022-03-17T04:08:24,RECOVERED,http://covid.gov.pk/,130 new recoveries reported in KPK taking the tally to 210522,
13304,28962,,2022-03-17T04:08:24,INFECTED,http://covid.gov.pk/,3 new cases reported in  Gilgit Baltistan taking the tally to 11651,
13305,28963,,2022-03-17T04:08:24,INFECTED,http://covid.gov.pk/,6 new cases reported in  Balochistan taking the tally to 35453,
13306,28964,,2022-03-17T04:08:24,RECOVERED,http://covid.gov.pk/,9 new recoveries reported in Balochistan taking the tally to 35036,
13307,28965,,2022-03-17T04:08:24,INFECTED,http://covid.gov.pk/,10 new cases reported in  AJK taking the tally to 43200,
13308,28966,,2022-03-17T04:08:24,RECOVERED,http://covid.gov.pk/,15 new recoveries reported in AJK taking the tally to 42348,
13309,28967,,2022-03-18T04:08:06,INFECTED,http://covid.gov.pk/,23 new cases reported in  Islamabad taking the tally to 134910,
